paper_id,title,has_demand,demand_count,has_compliance,compliance_count,decision,acceptance
4YzVF9isgD,HyperFace: Generating Synthetic Face Recognition Datasets by Exploring Face Embedding Hypersphere,True,1,False,0,Accept (Poster),True
i3tBySZWrR,Machine Unlearning in Audio: Bridging The Modality Gap Via the Prune and Regrow Paradigm,True,2,True,1,Reject,False
UHg1xTRzZK,Boosting LLM Translation Skills without General Ability Loss via Rationale Distillation,False,0,False,0,Reject,False
Kak2ZH5Itp,Language Imbalance Driven Rewarding for Multilingual Self-improving,False,0,False,0,Accept (Poster),True
55Ruu7bF4b,MambaFormer-MOE: Mamba-Transformer-based Mixture-of-Experts for Time Series Prediction,False,0,False,0,,
p4RAKZ4oik,FedDTPT: Federated Discrete and Transferable Prompt Tuning for Black-Box Large Language Models,False,0,False,0,,
5x1Gklb3mf,Learning Phase Representations for Microstructural Segmentation in Metallographic Images through Expert Knowledge,True,1,False,0,,
l4jBHP4FPy,FAN: Fourier Analysis Networks,False,0,True,2,Reject,False
9mO9CNgNrh,TableTextGrad: A Reflexive Framework for Tabuar Understanding,False,0,True,1,,
rlsWIBDWhW,Cluster-Driven Adversarial Perturbations for Robust Contrastive Learning,True,1,False,0,Reject,False
gz8Rr1iuDK,Geometric and Physical Constraints Synergistically Improve Neural PDE Integration,False,0,False,0,Reject,False
dgR6i4TSng,Quantum-PEFT: Ultra parameter-efficient fine-tuning,False,0,True,2,Accept (Poster),True
hCfhfwSfCg,Generate explorative goals with large language model guidance,False,0,False,0,,
b89OyrljJD,How Well Can LLMs Synthesize Molecules? An LLM-Powered Framework for Multi-Step Retrosynthesis,False,0,True,1,,
5swfKRkCx7,Two Heads are Better than One: Retrieval Augmented LLM for Question Answering with External Knowledge Attention,False,0,False,0,,
9dFCm4uZo8,Exploring Compositionality in Vision Transformers using Wavelet Representations,False,0,True,1,Reject,False
rpwGUtTeA5,UniCBE: An Uniformity-driven Comparing Based Evaluation Framework with Unified Multi-Objective Optimization,False,0,False,0,Accept (Spotlight),True
TadxJc1XAE,TeacherActivityNet: A Novel Dataset for Monitoring Faculty Activities in Office Settings,False,0,False,0,,
UxzKcIZedp,Think Then React: Towards Unconstrained Action-to-Reaction Motion Generation,False,0,False,0,Accept (Poster),True
5zjsZiYEnr,M-Longdoc: A Benchmark For Multimodal Super-Long Document Understanding And A Retrieval-Aware Tuning Framework,False,0,False,0,Reject,False
VojvkUEq8q,Learning by Causality to Improve Channel Dependency Modeling in Multivariate Time Series Forecasting,False,0,True,1,Reject,False
dPqfgsYn6l,Active Gaze Behavior Boosts Self-Supervised Object Learning,False,0,True,1,Reject,False
NJUzUq2OIi,Efficient Full-Context Retrieval for Long Documents,True,1,False,0,Reject,False
Gv4uHroun5,Beyond One-Size-Fits-All: Tailored Benchmarks for Efficient Model Evaluation,False,0,False,0,,
1Iu2Yte5N6,Rapid Selection and Ordering of In-Context Demonstrations via Prompt Embedding Clustering,False,0,False,0,Accept (Poster),True
ywgwArtbDq,Seeing Through the Mask: Rethinking Adversarial Examples for CAPTCHAs,False,0,False,0,,
AKsfpHc9sN,Alignment-Aware Model Extraction Attacks on Large Language Models,False,0,True,1,Reject,False
1qP3lsatCR,NetMoE: Accelerating MoE Training through Dynamic Sample Placement,False,0,False,0,Accept (Spotlight),True
tNn6Hskmti,Asymptotic Analysis of Two-Layer Neural Networks after One Gradient Step under Gaussian Mixtures Data with Structure,False,0,True,2,Accept (Poster),True
X5tBNz4qtl,Offline Safe Policy Optimization From Human Feedback,False,0,False,0,,
OW9elPTHcE,A General Feature Attribution Framework under a Black-box Setting,False,0,False,0,Reject,False
G1fzW97QKR,Boosting Long-Context LLM Inference Efficiency with Intra-Layer Attention Similarity,False,0,False,0,,
sHUstMPM6Z,Revolutionizing AI Companion in FPS Games,False,0,False,0,,
ctzGqxE3O0,BID: Broad Incremental for Android Malware Detection,False,0,False,0,Reject,False
rlgplAuN2p,OCEAN: Offline Chain-of-thought Evaluation and Alignment in Large Language Models,False,0,False,0,Accept (Poster),True
2NqrA1wYi6,Unraveling the Complexity of Memory in RL Agents: an Approach for Classification and Evaluation,True,1,False,0,Reject,False
to4PdiiILF,Honesty to Subterfuge: In-Context Reinforcement Learning Can Make Honest Models Reward Hack,False,0,False,0,Reject,False
VAvZ4oinpa,Video Generation with Learned Action Prior,False,0,False,0,Reject,False
xlxGsX1pc7,U-MATH: A University-Level Benchmark for Evaluating Mathematical Skills in LLMs,True,1,False,0,Reject,False
x7Q0uFTH2a,Weak Bisimulation Metric-based Representations for Sparse-Reward Reinforcement Learning,False,0,False,0,,
v5BouOktUP,Multivariate Time-series Forecasting with SPACE: Series Prediction Augmented by Causality Estimation,True,1,False,0,Reject,False
pDDODPtpx9,Distribution-Free Data Uncertainty for Neural Network Regression,False,0,False,0,Accept (Poster),True
S7fuHAL89C,Learning representations on Lp hyperspheres: The equivalence of loss functions in a MAP approach,False,0,False,0,,
5w51I0XlOP,Self-Choose: Leveraging Diverse Reasoning Solutions to Self-Correct Multimodal Large Language Models,False,0,False,0,,
bqf0aCF3Dd,SOO-Bench: Benchmarks for Evaluating the Stability of Offline Black-Box Optimization,False,0,False,0,Accept (Poster),True
yR47RmND1m,Understanding and Enhancing Safety Mechanisms of LLMs via Safety-Specific Neuron,False,0,False,0,Accept (Poster),True
1eQT9OzfNQ,Long Context Compression with Activation Beacon,True,1,False,0,Accept (Poster),True
du9reSRIo1,RouteFinder: Towards Foundation Models for Vehicle Routing Problems,False,0,True,2,Reject,False
vG9dVXwXQV,Pre-Trained Vision-Language Model Selection and Reuse for Downstream Tasks,True,1,False,0,Reject,False
VU4WuN0zwV,IMPaCT GNN: Imposing invariance with Message Passing in Chronological split Temporal Graphs,False,0,False,0,Reject,False
ZNHGsuMAgX,A Diagonal Structured State Space Model on Loihi 2 for Efficient Streaming Sequence Processing,False,0,False,0,,
7mlvOHL6qJ,LASeR: Towards Diversified and Generalizable Robot Design with Large Language Models,False,0,False,0,Accept (Poster),True
4g0PUEAHg0,Transformers Learn Bayesian Networks Autoregressively In-Context,False,0,False,0,,
b0qxhCaKIY,When Prompt Meets Frequency Learning for Efficient Image Restoration,False,0,False,0,,
wgnMdxS2nZ,MQFL-FHE: Multimodal Quantum Federated Learning Framework with Fully Homomorphic Encryption,False,0,False,0,Reject,False
2Chkk5Ye2s,Be More Diverse than the Most Diverse: Optimal Mixtures of Generative Models via Mixture-UCB Bandit Algorithms,False,0,False,0,Accept (Poster),True
L14sqcrUC3,TabReD: Analyzing Pitfalls and Filling the Gaps in Tabular Deep Learning Benchmarks,False,0,True,1,Accept (Spotlight),True
dM1wO2OkbO,Linear-Time Sequence Modeling with MLPs,False,0,False,0,Reject,False
YcbE2K3i2E,SaTran: An efficient Transformer exploiting Spatiotemporal Redundancies for Satellite Image Time Series Representation Learning,False,0,False,0,Reject,False
DIAaRdL2Ra,Convergence of Adafactor under Non-Convex Smooth Stochastic Optimization,False,0,True,1,Reject,False
eIgGesYKLG,Arithmetic Transformers Can Length-Generalize in Both Operand Length and Count,True,1,False,0,Accept (Poster),True
0rS9o1uKqu,Training-Like Data Reconstruction,False,0,False,0,Reject,False
p0DjhjPXl3,Stealthy Shield Defense: A Conditional Mutual Information-Based Approach against Black-Box Model Inversion Attacks,False,0,False,0,Accept (Poster),True
17idjbdHVW,A Computation and Communication Efficient Projection-free Algorithm for Decentralized Constrained Optimization,False,0,False,0,,
erOd1p2Mlu,Democratizing online marketing with novel text-augmenting technologies: leveraging NLP in marketing with AMCN2,False,0,False,0,,
VxJjw52dZu,LION: A bidirectional framework that trains like a Transformer and infers like an RNN,False,0,True,2,Reject,False
l1hk4q7ZY7,Relation Augmented Preferential Bayesian Optimization via Preference Propagation,False,0,True,2,,
jbfDg4DgAk,Sparse Watermarking in LLMs with Enhanced Text Quality,False,0,True,2,Reject,False
3ENBquM4b4,Plasticity from Structured Sparsity: Mastering Continual Reinforcement Learning through Fine-grained Network Allocation and Dormant Neuron Exploration,False,0,True,1,Reject,False
uMEsKEiB7J,NovelQA: Benchmarking Question Answering on Documents Exceeding 200K Tokens,False,0,False,0,Accept (Poster),True
Jt1gGIumJo,Highlight Diffusion: Training-Free Attention Guided Acceleration for Text-to-Image Models,False,0,True,1,,
meY36sGyyv,Graphical-TS: An Interactive AI Pipeline for Multivariate Time Series with Ground-truth Graphical Modeling,True,1,False,0,,
gSGRSxVcRP,Detecting and Approximating Redundant Computational Blocks in Neural Networks,False,0,True,2,Reject,False
eIB1UZFcFg,Look Before You Leap: Universal Emergent Mechanism for Retrieval in Language Models,False,0,False,0,Accept (Poster),True
K4JHTZ13G3,Screener: Learning Conditional Distribution of Dense Self-supervised Representations for Unsupervised Pathology Segmentation in 3D Medical Images,True,1,False,0,Reject,False
KnoS9XxIlK,A Multi-Power Law for Loss Curve Prediction Across Learning Rate Schedules,True,1,True,2,Accept (Poster),True
UQJ7CDW8nb,LLaVA-Mini: Efficient Image and Video Large Multimodal Models with One Vision Token,False,0,False,0,Accept (Poster),True
MBBRHDuiwM,URLOST: Unsupervised Representation Learning without Stationarity or Topology,True,1,True,1,Accept (Poster),True
Zzs3JwknAY,One-for-All Few-Shot Anomaly Detection via Instance-Induced Prompt Learning,False,0,False,0,Accept (Poster),True
vG123yHVVl,Synthesizing Physical Backdoor Datasets: An Automated Framework Leveraging Deep Generative Models,True,1,False,0,Reject,False
VnLhUogHYE,K-HALU: Multiple Answer Korean Hallucination Benchmark for Large Language Models,False,0,False,0,Accept (Poster),True
oycEeFXX74,Shell Games: Control Protocols for Adversarial AI Agents,False,0,False,0,,
5pd78GmXC6,Charting the Design Space of Neural Graph Representations for Subgraph Matching,False,0,False,0,Accept (Poster),True
DTqx3iqjkz,Convergence and Implicit Bias of Gradient Descent on Continual Linear Classification,False,0,True,2,Accept (Poster),True
gCCYBGGYTi,Contextual Kernels for Task-Aware Fine-Tuning in Vision-Language Models,False,0,False,0,Reject,False
f6GMwpxXHG,ZEPHYR GAN: REDEFINING GAN WITH FLEXIBLE GRADIENT CONTROL,False,0,False,0,Reject,False
UqrSyATn7F,Tokenizing 3D Molecule Structure with Quantized Spherical Coordinates,False,0,False,0,Reject,False
MK6E6IgROl,ProcBench: Benchmark for Multi-Step Reasoning and Following Procedure,False,0,True,2,Reject,False
8eKMxc1SXg,Exploiting the Kurtosis Concentration Property for Image quality improvement,False,0,False,0,,
0EP01yhDlg,Faster Language Models with Better Multi-Token Prediction Using Tensor Decomposition,True,1,False,0,Reject,False
ngmEcEer8a,The Unreasonable Ineffectiveness of the Deeper Layers,False,0,False,0,Accept (Poster),True
MGZyUtaYUb,RL4CO: an Extensive Reinforcement Learning for Combinatorial Optimization Benchmark,False,0,False,0,,
4ftMNGeLsz,FedGO : Federated Ensemble Distillation with GAN-based Optimality,False,0,True,1,Reject,False
kBybSUskz7,Reinforcement Learning and Heuristics for Hardware-Efficient Constrained Code Design,True,2,False,0,Reject,False
vNGv3dJATp,Towards Understanding Memory buffer based Continual Learning,False,0,False,0,,
ursX3k1rTO,Wyckoff Transformer: Generation of Symmetric Crystals,False,0,False,0,Reject,False
iEdEHPcFeu,AuPair: Golden Example Pairs for Code Repair,False,0,True,2,Reject,False
0owyEm6FAk,"Attack on LLMs: LoRA Once, Backdoor Everywhere in the Share-and-Play Ecosystem",False,0,False,0,,
kndxjyKxX2,Grey-box Prompt Optimization and Fine-Tuning for Cloud-Edge LLM Agents,False,0,False,0,,
XK5jYtLMXl,Convergence Of Consistency Model With Multistep Sampling Under General Data Assumptions,True,1,False,0,Reject,False
3AAXabeZPG,Debiased Medical Report Generation with High-Frequency Amplification,False,0,False,0,,
D2EdWRWEQo,FreeFlow: Latent Flow Matching for Free Energy Difference Estimation,False,0,False,0,Reject,False
veiSkPqIXm,OpenPL: Realistic Evaluation of Prompt Learning for VLM in Open Environments,True,1,False,0,Reject,False
aWXnKanInf,TopoLM: brain-like spatio-functional organization in a topographic language model,False,0,False,0,Accept (Oral),True
v4Bl6tfaaO,Bayesian-LoRA: LoRA based Parameter Efficient Fine-Tuning using Optimal Quantization levels and Rank Values trough Differentiable Bayesian Gates,False,0,False,0,,
jqff3wzkLT,Variance-Covariance Regularization Improves Representation Learning,False,0,False,0,Reject,False
nCrJD7qPJN,Distilling Dataset into Neural Field,False,0,True,3,Accept (Poster),True
n8h1z588eu,Relax and Merge: A Simple Yet Effective Framework for Solving Fair $k$-Means and $k$-sparse Wasserstein Barycenter Problems,False,0,True,1,Accept (Poster),True
2gTEW29qsM,Masked Generative Priors Improve World Models Sequence Modelling Capabilities,False,0,False,0,Reject,False
oaRaaG1WB1,Unlocking Trilevel Learning with Level-Wise Zeroth Order Constraints: Distributed Algorithms and Provable Non-Asymptotic Convergence,False,0,False,0,Reject,False
5m43PEd3sz,ETGL-DDPG: A Deep Deterministic Policy Gradient Algorithm for Sparse Reward Continuous Control,True,1,False,0,,
X7SQiI5Uul,STELLA: Leveraging Structural Representations to Enhance Protein Understanding with Multimodal LLMs,False,0,False,0,Reject,False
veNewXAdHE,LoRe - Logarithm Regularization for Few-Shot Class Incremental Learning,True,1,False,0,,
mIl15VP7vt,Reliable and Efficient Amortized Model-based Evaluation,False,0,True,1,Reject,False
VELhv9BBfn,Neural Dueling Bandits: Preference-Based Optimization with Human Feedback,False,0,False,0,Accept (Poster),True
pwNIOcr8fU,Towards Syn-to-Real IQA: A Novel Perspective on Reshaping Synthetic Data Distributions,False,0,False,0,Reject,False
FZS5m1cbFU,Differentially Private Range Subgraph Counting,False,0,False,0,Reject,False
o0X0CPl320,Jointly Training Task-Specific Encoders and Downstream Models on Heterogeneous Multiplex Graphs,False,0,True,1,Reject,False
dYTtGFuD3S,Adaptive Drug Interaction Prediction via Enhanced Graph Representation Learning,False,0,False,0,Reject,False
x1yOHtFfDh,SPORTU: A Comprehensive Sports Understanding Benchmark for Multimodal Large Language Models,False,0,False,0,Accept (Poster),True
gcouwCx7dG,Improving the Sparse Structure Learning of Spiking Neural Networks from the View of Compression Efficiency,True,1,False,0,Accept (Spotlight),True
OJsMGsO6yn,SIM: Surface-based fMRI Analysis for Inter-Subject Multimodal Decoding from Movie-Watching Experiments,False,0,False,0,Accept (Poster),True
WVzYMa68Of,Tensor Train Decomposition for Adversarial Attacks on Computer Vision Models,False,0,False,0,Reject,False
pIVOSU7TFQ,Detecting Discrepancies Between Generated and Natural Images Using Uncertainty,False,0,False,0,Reject,False
OX4Tk43uwv,SERDES Link Training with Edge Inference: Neural-Network Driven Discrete Optimization to Maximize Link Efficiency,False,0,False,0,Reject,False
i3f2N3iHl0,Adaptive Tensor Attention Networks with Cross-Domain Transfer for Drug-Target Interaction Prediction,False,0,False,0,Reject,False
g6iiIUvhko,Zero-Shot Task-Level Adaptation via Coarse-to-Fine Policy Refinement and Holistic-Local Contrastive Representations,False,0,False,0,,
jQiJRxNymY,Black-Box Approximation and Optimization with Hierarchical Tucker Decomposition,False,0,False,0,Reject,False
ZaSOGF8Ojq,TopInG: Topologically Interpretable Graph Learning via Persistent Rationale Filtration,False,0,False,0,Reject,False
zxqdVo9FjY,Generalization for Least Squares Regression with Simple Spiked Covariances,False,0,False,0,Reject,False
H1nykRhieN,MvHSTM: A Multi-view Hypergraph Spatio-Temporal Model for Traffic Speed Forecasting,False,0,False,0,,
aapUBU9U0D,Evo-Step: Evolutionary Generation and Stepwise Validation for Optimizing LLMs in OR,True,1,False,0,Reject,False
NgvL7aMaTI,Predicting episodic structure from overlapping input in binary networks with homeostasis,False,0,False,0,Reject,False
iLUcsecZJp,Why In-Context Learning Models are Good Few-Shot Learners?,False,0,False,0,Accept (Poster),True
E36NHwe7Zc,Evaluating Large Language Models through Role-Guide and Self-Reflection: A Comparative Study,False,0,False,0,Accept (Poster),True
8lwWBSa1pJ,Time-aware World Model:  Adaptive Learning of Task Dynamics,False,0,False,0,Reject,False
S2WHlhvFGg,Advancing Drug-Target Interaction Prediction via Graph Transformers and Residual Protein Embeddings,True,1,False,0,Reject,False
XmProj9cPs,Spider 2.0: Evaluating Language Models on Real-World Enterprise Text-to-SQL Workflows,False,0,False,0,Accept (Oral),True
