source_s2id,source_arxiv,source_title,source_community,source_year,target_s2id,target_arxiv,target_title,target_community,target_year
d3a58153d81087dfc4e61b0fed197270e6b738a7,2606.08365,Pre-Intervention Prediction of Sparse Autoencoder Steering Side Effects,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
a46876976b64f567041a9b94fc320c77cf6c4977,2407.11215,Mechanistic interpretability of large language models with applications to the f,mi_general,2024.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,c0d9a48547d728dd320b453b01a0ab1ce2f96098,2310.08744,Circuit Component Reuse Across Tasks in Transformer Language Models,circuits,2023
8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024.0,8c1a913f7c0626e28e07fad8021f85457eb2f5d6,2412.06410,BatchTopK Sparse Autoencoders,sae,2024
cae115cd059d12f4213780a0840b3cb2f3c6fd9d,2605.12671,All Circuits Lead to Rome: Rethinking Functional Anisotropy in Circuit and Sheaf,circuits,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024.0,eb44ce1f7e1f4deac10f6e7009e2073f1eb0b3e4,2311.03658,The Linear Representation Hypothesis and the Geometry of Large Language Models,mi_general,2023
b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024.0,b94043a133e3d07ed0b1cfc036829e619ea0ba22,1312.5663,k-Sparse Autoencoders,sae,2013
ebd49a487b1c2832372bbbb0d0f7c6059a5f1b95,2604.27401,Perturbation Probing: A Two-Pass-per-Prompt Diagnostic for FFN Behavioral Circui,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
c56647e5e418a5a69d8fe1c2d40d4f6ffb10926b,2507.06213,Identifiability in Causal Abstractions: A Hierarchy of Criteria,causal,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
bf8c710e100d73d3cb89490fc778f4f397eef72e,2606.11205,Dual-Stance Evaluation of Sycophancy: The Structure of Agreement and the Limits ,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
a598fa22bd0f483926f1f2d25ff93c6e685e34ec,2606.01095,Beyond Task Success: Behavioral and Representational Diagnostics for WAM and VLA,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
be7df2cfcb9527bb3a36a1f4e1bae6ae5336372f,2510.04285,Probing Geometry of Next Token Prediction Using Cumulant Expansion of the Softma,mi_general,2025.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
45d580261fd59c14d7e3901bb1d0c40d92b512fe,2602.01442,Hidden Heroes and Gradient Bloats: Layer-Wise Redundancy Inverts Attribution in ,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
ccea3ec4d8bd55cf4a9114d3b9b1d0a0633b1921,2604.28119,Do Sparse Autoencoders Capture Concept Manifolds?,sae,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
32bcacc81c3e5f0d2252434a5cbd5795558644c7,,Bridging the Black Box: A Survey on Mechanistic Interpretability in AI,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
2f61d83bdb78c821f9e54b27976aee379722cd78,,Sparse autoencoders reveal interpretable cell-type programs in single-cell found,sae,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
a09bee8c540dc70bfc7d3f77bae27519eeb37a4f,2606.12138,"Unstable Features, Reproducible Subspaces: Understanding Seed Dependence in Spar",sae,2026.0,ccea3ec4d8bd55cf4a9114d3b9b1d0a0633b1921,2604.28119,Do Sparse Autoencoders Capture Concept Manifolds?,sae,2026
284fdf2c118612031580d09fb49148b6a696e160,2601.22594,Language Model Circuits Are Sparse in the Neuron Basis,circuits,2026.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
45e85c0a5e5955ff341452eb6d880826e3a2fc15,,Active Circuit Discovery: A Multi-Action POMDP Agent for Causal Feature Identifi,circuits,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
b400756067cef54c09feb4a27c8d7a12d5d9042f,2501.19335,What is causal about causal models and representations?,causal,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023.0,a5cc5edcabba4c9c62cfbc3379daa140084a2a24,2301.05062,Tracr: Compiled Transformers as a Laboratory for Interpretability,mi_general,2023
1a887cdb69abb39c1df13c4b0b17ab154db607a4,2507.09709,Large Language Models Encode Semantics and Alignment in Linearly Separable Repre,mi_general,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
d16ed171b95105fb47be9b69ec568e23205aca04,,Sparse Autoencoders Reveal Interpretable Features in Single-Cell Foundation Mode,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
a00483c99f37485ff074c59bf08320dc5e565587,2605.03160,Pairwise matrices for sparse autoencoders: single-feature inspection mislabels c,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
a126eb9e5c77e20314ef5acae3376032daf5c52f,2510.00845,Mechanistic Interpretability as Statistical Estimation: A Variance Analysis of E,circuits,2025.0,5599f78bee6d3c3372738eb05b432e1af150f614,2505.17630,Correcting Gradient-Based Circuit Localization via Interaction-Aware Backpropaga,circuits,2025
15e3b61b7f69e9e751994f46c9bebdd7107c8189,2509.02565,Understanding sparse autoencoder scaling in the presence of feature manifolds,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
c4b83c1e338f463ffe88d8c5067afd03b80cd5d9,2512.10978,Cognitive Mirrors: Exploring the Diverse Functional Roles of Attention Heads in ,circuits,2025.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024.0,b94043a133e3d07ed0b1cfc036829e619ea0ba22,1312.5663,k-Sparse Autoencoders,sae,2013
cb776094a231ec695f0762c116c40a041ec79e92,2506.09277,NeuroFaith: Evaluating LLM Self-Explanation Faithfulness via Internal Representa,mi_general,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
74be4ef58d907292d3ab2e40c90f8672aac1b3b9,2605.14347,Exemplar Partitioning for Mechanistic Interpretability,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
33b9948dc76f8e7a9a53dad605fed6a1f555614d,2605.08853,"Architecture, Not Scale: Circuit Localization in Large Language Models",circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
c9f6d6485556b6214360f6b3f630c829176fc1ec,2605.05115,Manifold Steering Reveals the Shared Geometry of Neural Network Representation a,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
8f919302a5a29f68e1abebbe6cf30de1c89c080e,2605.05341,Feature Starvation as Geometric Instability in Sparse Autoencoders,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
110804428354df709b3693f9efc81946a9036ebf,2309.04827,"Neurons in Large Language Models: Dead, N-gram, Positional",circuits,2023.0,2c871df72c52b58f05447fcb3afc838168d94505,2104.08696,Knowledge Neurons in Pretrained Transformers,circuits,2021
f3ac16759e6cae637fec775a00741184df735224,2506.01197,Incorporating Hierarchical Semantics in Sparse Autoencoder Architectures,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
39bbd489b43911152bdaf07f741a91bf1b15989d,2410.06981,Quantifying Feature Space Universality Across Large Language Models via Sparse A,sae,2024.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
293139515d9b85edb92b9e7cdcefdf63652bad54,2510.02917,Mechanistic Interpretability of Code Correctness in LLMs via Sparse Autoencoders,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
7ae78424959610c26413035dffa164c8f09ca06a,2504.06303,On the Effectiveness and Generalization of Race Representations for Debiasing Hi,mi_general,2025.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
945c433c6a3241874883b40a9cb2a0fe07721367,2602.11881,From Atoms to Trees: Building a Structured Feature Forest with Hierarchical Spar,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
41e936b755c5a3ddfbc53904edd0d9b0f1bc9381,2510.27413,Atlas-Alignment: Making Interpretability Transferable Across Language Models,mi_general,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
fffa373c781add1943263d9648ff34f147d7e7bd,2511.06048,Visual Exploration of Feature Relationships in Sparse Autoencoders with Curated ,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
9e08a7385a3908ecfaa7886c8597f8c533672ca0,2405.13868,Automatically Identifying Local and Global Circuits with Linear Computation Grap,circuits,2024.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
3696b4918f6151846262ee249710cb0e2961156a,2605.25225,Transformer Field Theory: A Response-Theoretic Approach to Mechanistic Interpret,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
5d7156ce2c39b7aa36c52bac017c64611cf9ef62,2602.14111,Sanity Checks for Sparse Autoencoders: Do SAEs Beat Random Baselines?,sae,2026.0,8c1a913f7c0626e28e07fad8021f85457eb2f5d6,2412.06410,BatchTopK Sparse Autoencoders,sae,2024
8cccd6cf1eb1ad18fc888b227b47a98350edfa5c,2606.07473,Whisper Hallucination Detection and Mitigation via Hidden Representation Steerin,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025.0,1739e02696ce26be71590f24f46967814df70a2c,2502.20914,"Everything, Everywhere, All at Once: Is Mechanistic Interpretability Identifiabl",mi_general,2025
37930bc0d96f2c4fa8655b02442d69ccf37b67ff,2605.07148,Uncovering and Shaping the Latent Representation of 3D Scene Topology in Vision-,mi_general,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
00c93068e3a4fc9bfb61dd679e1d769ac7e3736a,2603.26494,Entanglement as Memory: Mechanistic Interpretability of Quantum Language Models,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,c4fd9c86b2b41df51a6fe212406dda81b1997fd4,,Linguistic Regularities in Continuous Space Word Representations,mi_general,2013
851822435103ade081e7a6f2701504aa6edeb121,2605.24577,Polymorphism Is Rotation: Operational Mechanistic Interpretability from a Two-La,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
c9f6d6485556b6214360f6b3f630c829176fc1ec,2605.05115,Manifold Steering Reveals the Shared Geometry of Neural Network Representation a,mi_general,2026.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
179818f65f46a8cadf7cbb7221d64c4c630faea1,2605.10971,Steering Without Breaking: Mechanistically Informed Interventions for Discrete D,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,325100e605264947276cab315a6a97ea6fb6a097,2110.14739,Generalized Shape Metrics on Neural Representations,mi_general,2021
3b86aa7e4a872ce342e975179aef30c027f18294,2605.08012,Position: Mechanistic Interpretability Must Disclose Identification Assumptions ,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
d048c9ad2fdf0a5155110271358e30cd24f53bda,2409.03752,Attention heads of large language models,circuits,2024.0,110804428354df709b3693f9efc81946a9036ebf,2309.04827,"Neurons in Large Language Models: Dead, N-gram, Positional",circuits,2023
039287d7cb15dac238786cbcdf9c4b10974c5d93,,What Do Biological Foundation Models Compute? Sparse Autoencoders from Feature R,sae,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
1dd76d9e4ba70a18477a69b63c89eab1e4d29f52,2505.01372,Evaluating Explanations: An Explanatory Virtues Framework for Mechanistic Interp,mi_general,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023.0,455a8838cde44f288d456d01c76ede95b56dc675,,A Structural Probe for Finding Syntax in Word Representations,mi_general,2019
66a99cda71d8ad1e6a918894969a1d2a807a33ab,2605.02234,Bucketing the Good Apples: A Method for Diagnosing and Improving Causal Abstract,causal,2026.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
f179c2b3c5e3ea6c00de583ff8619538d1833d42,2406.01352,Position: An Inner Interpretability Framework for AI Inspired by Lessons from Co,mi_general,2024.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
acecff305f0f573a5fa67bad6e734dd4f16b3315,2602.22968,Certified Circuits: Stability Guarantees for Mechanistic Circuits,circuits,2026.0,a126eb9e5c77e20314ef5acae3376032daf5c52f,2510.00845,Mechanistic Interpretability as Statistical Estimation: A Variance Analysis of E,circuits,2025
0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024.0,83b522f4bfa5db7f7d34f839475af7d078107634,,$rm K$-SVD: An Algorithm for Designing Overcomplete Dictionaries for Sparse Repr,sae,2006
acecff305f0f573a5fa67bad6e734dd4f16b3315,2602.22968,Certified Circuits: Stability Guarantees for Mechanistic Circuits,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
1b1a40c218d97bb68f8ebea2ad7f5ca52f1347c4,2605.17204,Event-Grounded Sparse Autoencoders for Vision-Language-Action Policies,sae,2026.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
062cdc5b6a7f043764e261b5c6edcb8f72c4884a,,Low-rank sparse autoencoders: Unifying efficiency and geometric regularization f,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024.0,9b9dc2b3d95d2f4e4269a9818c14c70c1f801384,2104.07143,An Interpretability Illusion for BERT,mi_general,2021
b4c5cac169477239a8a26cec9484e94e66114c68,2508.14275,Disentangling concept semantics via multilingual averaging in Sparse Autoencoder,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
4bce00187e57fd4caa06e4cd51c3535370c461e5,2605.29901,Dissecting the Black Box: Circuit-Level Analysis of LLM Vulnerability Detection,circuits,2026.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
f0db16b6d0708026a6ca0405665d539b13f8ce82,,Realist representational explanations of agency should require some unity of pur,mi_general,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
2ac02b784d78ce62008982fedc6558c4e9853bed,,Towards the explainability of protein language models,mi_general,2026.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
b5dbbbcfe7be02b8791da6091fb9f693073d7fb4,2605.18537,Probing for Representation Manifolds in Superposition,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
